id;zona;kids_r;prop_r;resid;age;inc_r;persh;inc_b;prop_b;kids_b;var_0001;var_0002;var_0003;var_0004;var_0005;var_0006;var_0007;var_0008;var_0009;var_0010;var_0011;var_0012
3175;5;37,49509824;67,20596586;11,47044404;48,40868358;42062,4888;2;35813,25301;64,01028278;32,13367609;0;1;0;0;0;0;0;0;0;0;0;1
43776;1;39,6995247;83,38200598;13,6;69,22310199;51417,46474;2,3;52281,0219;82,92220114;36,05313093;0;0;0;0;0;0;0;0;0;0;0;0
17299;3;14,45626954;27,83040192;5,5;73,32090359;24533,60313;1;21650;8,59538784;14,46540881;0;0;1;0;0;0;0;0;0;0;1;0
48855;3;21,91000024;81,94015226;12;56,65027032;51909,45531;1,6;62068,96552;72,06208426;28,93569845;0;0;0;0;0;1;0;0;0;0;0;1
15013;1;42,1212684;87,07663616;13,05;58,05085494;38376,14454;2;58474,57627;90,3654485;36,37873754;0;0;0;0;0;0;1;0;0;0;0;0
44618;4;49,4664052;92,02039672;20,14285714;53,37695747;91891,25039;3;85670,73171;96,81372549;40,19607843;0;0;0;1;0;0;0;0;0;0;0;0
28901;1;33,86262796;82,90390134;6,780487805;45,96699006;43811,24762;3;56400;71,94244604;30,9352518;0;0;0;0;0;0;0;0;0;0;0;0
37005;5;13,05673204;58,68534026;5,628571429;53,45302108;41465,61731;1;51904,76191;48,69402985;21,82835821;0;0;0;0;0;0;0;0;0;0;0;0
6851;3;20,91605848;71,69454594;3,35;40,80551052;27284,13594;1;55681,81818;52,88461538;17,71978022;1;0;0;0;1;1;0;0;0;0;0;0
43833;4;41,33545382;86,63376512;8,9;42,07640405;48068,05635;2,2;57038,83495;51,96245734;21,67235495;0;0;1;0;0;0;0;0;0;0;1;0
21175;1;14,77574412;76,25292054;4,3;54,39213509;48118,58357;1;42062,88344;74,05940594;24,15841584;0;0;0;1;0;0;1;0;0;0;0;0
23165;2;54,96335144;85,23386948;7,346153846;44,0470147;60138,84465;2,4;57342,88355;81,59288857;33,91398043;0;1;0;0;0;0;1;0;0;0;0;0
27855;4;37,38237918;76,4680486;4,526724138;45,2382618;55205,82591;1,6;61754,58716;84,23551757;22,98195632;0;0;0;0;0;0;0;0;0;0;0;0
34750;1;19,46012562;48,98281662;6,3;31,83109787;18889,25092;1,6;32741,93548;86,71875;36,19791667;0;0;0;0;0;0;0;0;0;0;0;1
43461;5;27,16216216;27,02702703;6;49,43708609;37796,61017;2,21621622;37796,61017;27,02702703;27,16216216;0;0;0;0;1;0;0;0;0;0;0;0
24358;4;13,78324238;89,22306402;12,5;71,62576424;64133,44166;2;74603,1746;54,63215259;22,47956403;0;0;0;0;1;0;0;0;1;0;0;0
2121;3;81,46644496;94,1851883;14,33333333;45,57561218;78772,35071;3,2;63131,31313;75;45,86956522;0;0;0;0;0;0;0;0;0;0;1;0
36443;5;56,94756046;85,4472338;10,58333333;54,18616716;87186,54543;2;66458,33333;70,24128686;43,43163539;0;1;0;0;0;0;1;0;0;0;0;0
48306;3;18,8977032;4,70097542;2,3;25,5341463;14451,07211;1;25479,45206;41,29979036;24,31865828;0;1;0;0;0;0;1;0;0;0;0;0
11413;1;99,34975032;88,10981696;20,5;54,76525084;29087,32424;6,6;44524,53988;81,88602442;34,2605156;0;0;1;1;0;0;1;0;0;0;0;0
19087;4;17,18158156;72,8280973;2,9;58,7701549;84879,90742;2;64451,21951;23,82324688;38,23246878;0;0;0;0;0;0;0;0;1;0;0;1
15122;3;30,12674134;86,35995268;12,56153846;45,02876521;37656,5859;2,6;51285,04673;93,16628702;30,75170843;0;1;0;1;0;1;0;0;0;0;1;1
1048;1;21,12221156;83,61555332;12;63,65653453;41547,88687;2,3;38000;87,73584906;22,64150943;0;1;1;0;0;1;0;0;0;0;0;0
24496;1;16,42034396;89,28746662;12,5;73,29229104;42805,99599;3,2;26911,76471;80,94321463;25,60153994;0;0;0;0;1;0;0;0;0;0;0;0
33277;1;42,75476734;79,16979506;10;51,20109817;38465,62418;3;45985,91549;78,29457364;46,31782946;0;0;1;0;0;0;0;0;0;0;0;0
45279;4;24,70740906;71,40737246;6,388888889;52,41144461;38200,64129;1;48898,30509;78,22222222;17,88888889;0;1;0;0;0;0;0;0;0;0;0;0
56309;2;61,4559864;93,3268026;17,19736842;58,5018202;93841,22335;3;148384,0304;98,37691614;61,94770063;0;0;0;1;0;0;0;0;0;0;0;0
41525;2;16,66456346;76,24527166;8,666666667;48,37497652;24851,86894;2;37067,56757;65,36585366;32,09756098;0;1;0;0;1;0;0;0;1;0;0;0
9635;2;17,53367566;82,73690406;4,3;71,3587873;11148,81721;2;33681,31868;91,41791045;13,80597015;0;0;1;0;0;0;1;1;1;0;0;0
31882;2;44,0326821;90,61359948;6,666666667;50,65570773;74570,6019;3;63811,00727;88,26923077;36,79487179;0;0;0;0;0;1;1;0;0;0;0;0
47449;2;22,1475649;78,68005218;11,65714286;64,76093438;22046,91124;1,6;25566,03774;75,67567568;18,53281853;0;0;0;0;0;0;0;0;0;0;0;0
34036;4;45,96506398;73,2106133;19,42666667;56,21237737;44916,6901;2,4;28059,70149;42,21824687;35,42039356;0;1;0;0;0;1;1;1;0;0;1;0
45904;1;25,34174532;58,7950134;7;49,93155743;27964,62265;1,4;35357,14286;84,46969697;15,90909091;0;0;0;0;0;1;0;0;0;0;0;0
20073;4;26,2963776;80,37925442;12,8;63,89083474;97021,80634;2,6;96394,23077;97,35772358;26,62601626;0;0;0;0;1;0;0;0;0;0;0;0
22947;1;44,09679874;91,35193712;20,15657895;50,53841201;77991,3995;3;68981,48148;90,02557545;43,47826087;0;0;0;0;0;0;0;0;0;0;0;1
10195;5;67,88914976;83,63965082;8,764705882;61,50274232;78834,61218;2,4;42500;93,25301205;31,08433735;0;0;0;0;0;0;1;0;0;0;0;0
14668;2;16,5724312;72,49656242;3,5;51,79808687;22066,31104;3;38918,91892;76,03092784;37,37113402;0;1;0;0;0;1;0;0;0;0;0;1
11800;1;18,60649136;87,88788704;14;63,04219077;126566,8455;2,5;53897,84946;84,51612903;27,95698925;0;0;0;0;1;0;0;0;0;0;0;0
39191;5;35,14894688;97,42583668;16,1;61,67190656;44506,2508;2,9;52387,64045;88,21705426;25,42635659;0;1;1;0;0;0;0;0;0;0;0;0
23458;2;48,76979444;95,15222836;5,2;45,46401112;95149,52719;2,1;94567,06282;89,2519971;54,21205519;0;0;0;0;0;0;1;0;0;0;0;0
3190;1;32,02005292;85,75595378;15,75;55,46315548;80240,10715;2,8;62907,6087;95,65217391;39,71014493;0;0;0;0;0;0;0;0;0;0;0;0
44101;4;33,60333896;94,99114156;15,61428571;59,40297858;144865,9652;3;84593,02326;76,33802817;28,45070423;0;0;0;1;0;0;0;0;0;0;0;0
23886;3;23,00489808;44,40380902;0,75;28,76973582;31206,02992;1,3;49356,71343;72,28786926;45,02199874;0;0;1;0;0;0;0;0;0;0;0;0
2975;1;29,65873064;90,41638926;18,9;52,7466578;60935,68083;2,4;59760,27397;75,91522158;30,63583815;0;0;0;0;0;0;0;0;0;0;0;1
51257;3;27,57471756;86,17383904;11,85;51,13734284;81699,64412;3;65927,41936;48,05970149;39,70149254;0;0;0;0;0;0;0;0;0;0;0;0
34218;5;37,5100325;12,88600842;3,429214929;41,54925902;18732,46494;1;36818,18182;29,48717949;49,57264957;0;0;0;0;0;0;0;0;0;0;0;1
5723;4;40,20623424;81,34864798;16,6;60,86069673;47455,67687;3;65327,38095;68,42783505;23,32474227;0;0;0;0;0;0;0;0;0;0;1;0
9004;3;23,43785466;4,71508478;3,5;31,14422502;30351,82754;1,6;31235,29412;42,22222222;42,06349206;0;1;1;1;0;1;0;0;0;0;0;0
37057;3;36,81613652;90,5636114;9,725;54,21124267;34992,02313;2,8;36910,37736;65,09635974;26,33832976;0;1;0;0;0;0;0;0;0;0;0;0
38902;5;28,6644519;78,05689068;6,5;39,93878997;51032,18028;1,4;49451,21951;61,5916955;12,4567474;0;0;0;0;0;1;0;0;0;0;0;0
15651;1;42,55650682;87,23613158;17,66666667;52,91927951;36839,34747;2,4;44642,85714;83,2460733;37,17277487;0;1;0;0;0;0;0;0;0;0;1;0
29306;4;63,85815946;94,14598722;14;50,54888596;96744,32528;4,6;90357,14286;92,63456091;34,93862134;0;1;0;0;0;0;0;0;0;0;0;0
45881;1;47,02100406;83,77190844;9,466666667;59,76209388;74927,28661;3;85382,51366;89,11205074;31,28964059;0;0;0;0;0;0;0;0;1;0;0;1
10823;2;17,47136098;66,897461;2,525;53,99863685;24280,39049;1;35122,95082;73,74631268;35,69321534;1;0;0;0;0;0;0;0;0;1;0;0
36116;2;28,40050028;83,00686044;9,075;70,14575035;42764,1703;2,6;34542,48366;57,8125;40,78125;0;1;0;0;0;0;1;0;0;0;0;0
42098;1;16,74998928;89,72079266;7,5;46,71345961;44370,2851;4,6;34752,06612;79,2;24,4;0;0;0;0;0;0;1;0;0;0;0;0
14561;3;35,93717202;4,8849915;2,56;42,99051986;35875,42693;1;33909,09091;57,71604938;20,98765432;0;0;0;0;0;0;0;0;0;0;0;1
39210;3;25,82690168;58,41111442;7,941964286;44,26278024;27027,11103;1,6;53698,22485;46,57293497;26,18629174;0;0;0;0;0;0;0;0;0;0;0;0
57973;3;26,0754972;80,35568656;7,166666667;44,78214608;21988,81396;1,6;40608,69565;49,46619217;47,86476868;0;0;1;0;0;0;0;0;0;0;1;1
40162;5;27,11995998;57,28588084;13,3;64,14062382;39766,14997;2;21222,22222;45,03546099;31,20567376;0;0;0;0;0;0;0;0;0;0;0;1
56805;5;22,20331372;66,77130128;12,65;65,26114344;39059,63372;1,4;35689,65517;45,91346154;43,99038462;0;0;0;0;0;0;1;0;0;0;0;0
20806;1;29,25961372;89,19026946;12,5;53,38970479;38416,00851;3,3;46829,26829;85,88235294;26,61764706;0;0;0;1;0;1;1;0;0;0;1;0
23369;1;45,64042878;84,82157982;7;43,84353781;55117,51106;2,4;70471,55689;89,52187182;49,1353001;0;0;1;0;0;0;1;0;0;0;0;0
737;4;19,6063133;44,83854032;5,15;48,23014712;59502,97489;1,6;65217,3913;78,35820896;29,85074627;1;0;0;0;0;0;0;0;0;0;0;0
42911;2;33,4688303;89,167454;5,352447553;40,47592832;50009,07613;2,2;58163,9136;82,58145363;31,42230576;0;0;0;0;1;0;0;0;0;0;1;0
2906;2;80,11546614;88,99304798;16,19230769;46,21409341;106681,3851;4;81346,15385;91,64490862;43,86422977;0;1;1;1;0;1;0;0;0;0;1;0
56499;3;22,430157;56,25395892;4,9;40,64466398;21599,96976;2,2;28125;32,82208589;36,19631902;0;0;0;0;1;0;0;0;0;0;0;0
3430;1;39,90040694;91,29252162;12,37142857;49,36661708;64931,96973;3;59840,42553;86,94158076;31,95876289;0;0;0;0;0;0;1;0;0;0;0;0
27086;5;34,50751718;39,85162396;7,541666667;40,50122552;47731,44064;1,6;40235,84906;41,90231362;15,16709512;0;0;0;0;0;0;0;0;0;0;0;1
40203;3;33,96410236;82,30572102;13;60,52004738;34894,03232;2;26439,39394;69,9009901;27,12871287;0;0;0;0;1;0;0;0;0;0;0;0
28410;4;15,33820408;4,49248768;2,5;59,68914529;62505,18969;1,4;62355,21236;73,29635499;19,73058637;0;0;0;0;0;0;0;0;0;0;0;1
11182;2;44,06605386;86,76662624;8,640171347;36,52924623;39155,28492;2;50528,16901;67,49226006;39,62848297;0;0;0;0;0;1;0;0;1;0;0;0
17594;3;18,22030844;80,36660654;8;64,61650742;28733,96003;1;41191,86047;84,89483748;28,48948375;0;1;0;1;0;1;1;0;0;0;1;1
36215;1;62,14684396;85,98602952;10,5;65,60238537;58091,92322;3,6;56818,18182;83,62573099;27,19298246;0;1;1;0;0;0;1;0;0;0;0;0
35422;1;48,7705882;73,86564566;15;44,04054515;34679,80993;2,6;38504,09836;77,44593203;31,6168898;0;1;0;0;0;1;1;0;0;0;0;1
28881;3;29,805429;69,48485296;8,055555556;54,32288412;30001,34562;2,2;47121,73736;62,53399345;33,17760268;0;0;0;0;1;0;0;0;0;0;0;0
2963;2;34,99427576;86,36927162;3,068387097;41,24049544;94065,41633;2;68151,59575;48,39067703;28,07991121;0;0;0;0;1;0;0;0;0;0;0;0
41799;3;42,49941478;83,65861048;5,95;41,1070918;41099,67162;2,6;37224,57627;58,15760266;28,190899;0;1;0;0;0;0;0;1;0;0;0;0
7272;1;13,5856757;88,21521712;17,5;64,76346425;58014,27368;3,6;48030,97345;82,73997296;21,31590807;0;0;0;0;0;0;1;0;0;0;0;0
5745;3;36,91741034;66,23638036;1,795403513;39,19239521;52253,32622;2;67532,46753;60,51724138;33,96551724;0;0;0;0;0;0;0;0;0;0;0;1
14102;3;15,44783096;83,55795278;5,9;54,84806331;89572,06922;3;34032,25807;71,02564103;29,74358974;0;0;0;0;0;0;0;1;0;0;0;0
11798;2;28,8322426;72,22935152;4,915789474;48,76390256;13729,6764;2;38109,7561;69,56521739;18,84057971;0;1;0;1;1;0;0;0;0;0;0;0
56712;5;48,14304746;42,45844618;6,888888889;40,17131568;28693,95229;1,7;36875;23,17241379;63,5862069;0;0;1;0;0;1;1;0;0;0;0;0
40778;2;61,62916874;95,57253222;9,445054945;40,40095242;128187,9672;3,6;70553,69128;86,4321608;47,06867672;0;1;0;1;0;1;1;0;0;0;0;0
25916;2;39,02707014;71,6099808;7,3;41,68952677;31565,58448;1,6;38333,33333;67,70833333;38,4375;0;0;1;0;0;0;1;0;0;0;0;1
16727;4;18,3543109;90,9489447;17,8;47,65136273;62336,26649;3;61239,4958;80,64516129;19,20122888;0;1;0;0;0;1;0;0;0;0;0;0
10103;4;71,54169514;4,77187684;4,125;37,80297578;24561,27184;2,2;51420,45455;26,33969119;18,25613079;0;0;0;0;0;0;0;0;0;0;0;0
3533;3;34,09796088;4,94085696;5,5;52,09269869;14863,11204;1;27416,10738;23,94136808;32,41042345;0;1;1;0;0;0;0;0;0;0;0;0
12663;1;70,91103096;86,69913066;11,5;59,05358133;58714,73812;4,2;59264,70588;87,24584104;37,89279113;0;0;0;0;0;0;0;0;0;0;1;0
22039;5;36,75896468;72,4055105;8,581845238;42,2624423;78946,592;2;54039,63415;86,13037448;44,66019417;1;0;0;0;1;0;1;0;0;0;0;1
30443;4;30,26248946;90,09523702;18,02857143;59,66292059;106277,2082;2,6;107466,0634;88,30548926;38,18615752;0;1;1;0;0;1;0;0;0;0;1;0
43125;3;16,96905016;44,61045891;6;48,99441341;41422,15569;1,70010672;41422,15569;44,61045891;16,96905016;0;0;0;0;0;0;0;0;0;0;0;0
7588;1;19,85514656;70,94132786;5,1;56,03804443;44702,48;2,2;37629,41177;71,46622735;33,17957166;0;1;0;0;0;0;0;0;0;0;0;1
11034;1;26,4343683;83,53487834;14;48,5651251;56109,14909;3,4;33263,1579;79,40594059;29,10891089;0;0;0;0;0;0;1;0;0;0;0;0
9811;4;95,4897946;75,53700694;13;52,0262534;77433,49937;3;51861,70213;74,6130031;43,65325077;0;0;0;0;1;0;0;0;0;0;0;0
2092;4;27,3629072;84,75552818;11;50,20395197;46350,16765;1;58545,91837;74,51403888;35,85313175;0;0;0;0;0;0;0;0;0;0;0;0
39924;4;22,19302902;89,29472316;3,32;46,10953026;71928,58619;2,6;89655,17241;92,84855769;45,37259615;0;0;0;0;0;0;0;0;0;0;1;1
56289;3;19,01121442;83,43637908;2,9;45,27249206;25053,33135;1;30603,44828;61,9047619;24,44444444;0;0;1;0;0;0;0;0;0;0;0;1
50136;1;11,93980082;89,3329716;11,25;55,9891781;9951,151268;3,8;34565,21739;89,68253968;18,0952381;0;1;0;0;0;0;0;0;0;0;0;0
46894;2;31,93480662;87,79238436;14,2;67,77527664;61869,60651;2;56191,33076;74,38446422;29,08334297;0;0;0;0;0;0;0;0;0;0;0;0
56247;4;29,11078262;92,78187944;20,0887218;70,63769744;67009,15041;2;75173,61111;81,55619597;37,75216138;0;0;0;0;1;0;0;0;0;0;0;0
49455;4;25,15677596;87,88921938;7,7;60,48197852;153451,3084;2,3;79945,05495;95,14435696;31,88976378;0;0;0;0;1;0;0;0;0;0;0;0
56756;4;37,1675329;88,1948302;11,1;53,62257725;88393,50998;2,8;74873,73737;94,76861167;23,138833;0;0;0;0;0;0;0;0;1;0;0;0
3792;1;37,7886871;51,82373394;2,9;47,65200578;50518,67611;2,3;54145,40816;88,56729378;26,62807525;0;0;0;0;0;0;0;0;0;0;0;1
54096;1;20,66711612;74,88490144;7,5;44,23239805;40005,09351;1,2;33223,68421;84,49304175;32,00795229;0;1;0;0;0;0;0;0;0;0;0;0
42912;5;43,1273945;73,02073152;9;47,61295084;48535,14674;1,6;36928,57143;68,54304636;61,58940397;0;0;0;0;0;0;0;0;0;0;1;0
11338;1;17,75999728;89,17628022;12,5;72,81057506;44815,78273;3,2;59473,84428;64,11706019;39,142002;0;0;1;0;1;0;0;0;0;0;0;1
902;2;31,49438766;83,6544217;13,27777778;57,21389383;77298,40529;1,4;84182,09877;93,69544132;32,00775946;0;0;0;0;0;0;0;0;0;0;1;0
31282;3;35,3556413;82,89904402;15,69166667;55,6713141;88282,80289;2,4;90291,26214;70,38369305;47,84172662;0;0;0;0;0;0;0;0;0;0;0;0
23875;5;33,02713126;71,82084536;6,1;43,36903273;45582,48468;1,2;41409,09091;48,97314376;42,33807267;0;0;0;0;1;0;1;0;0;0;0;0
49353;3;32,35970574;78,6510099;8,892045455;42,14745327;30816,67584;2;46153,84615;59,54364361;28,4679464;0;0;0;0;0;0;0;0;0;0;0;0
42024;1;20,7686803;88,65013872;11,73333333;48,7566036;33964,66419;2;42193,87755;88,10126582;40;0;0;0;0;0;0;1;0;0;0;0;0
57194;4;57,05229112;95,36097008;8,2;49,42106449;102122,7158;5,5;49097,74436;81,87066975;25,98152425;0;1;0;0;1;0;1;0;0;0;0;0
15092;1;26,1805397;85,49675174;20,32142857;54,68752654;84488,20742;4;49941,86047;93,13232831;35,67839196;0;1;1;1;0;1;0;0;0;0;1;0
3467;2;48,41551674;90,0014064;17,04;64,159948;60546,71232;2,2;80463,57616;75,16483516;35,93406593;0;0;1;0;0;0;0;0;0;0;0;0
52290;1;26,56711218;80,12291448;1,31;41,19902659;31017,15774;1;62028,30189;86,23188406;30,14492754;0;0;1;0;0;0;1;0;0;0;0;0
24725;1;100;64,59238648;4,5;38,25306873;40111,98383;4,6;43064,51613;56,50684932;34,5890411;1;1;0;0;0;1;1;0;0;0;0;1
23012;4;23,02573234;78,46656716;8,3;36,99423638;42429,96194;1;40301,72414;80,12578616;31,69811321;0;0;0;0;0;0;1;0;0;0;0;1
37189;5;8,60718618;27,14895092;1,608139535;34,85874655;41563,04351;1;48620,28302;16,74333027;6,99172033;0;0;0;0;0;0;1;0;0;0;0;1
16865;4;20,75047784;86,1309931;14,83333333;49,52350808;42403,84984;2,4;66477,27273;92,92604502;27,0096463;0;0;1;0;0;0;0;0;0;0;0;0
30682;3;15,20810068;4,83446118;5,3;64,8105619;9905,003627;1;23681,31868;18,04979253;19,08713693;0;0;0;0;0;0;0;0;0;0;0;0
20243;1;48,98497938;84,57566448;15;52,61726233;50002,06956;2,7;44593,02326;87,4;33;0;0;0;0;0;0;1;0;0;0;0;0
57773;4;16,67151946;76,50754122;9,177777778;44,32102685;68481,54342;2;85000;96,1722488;25,11961722;0;0;0;0;0;0;0;0;0;0;0;0
18510;5;45,4230392;85,77323888;11,75;51,63440431;126096,0716;3;82589,28571;93,65384615;27,30769231;1;0;0;0;1;1;1;0;0;0;0;0
33517;2;19,17044506;5,19103764;2,3625;40,64501446;17742,24693;1;42050;61,34328358;30;0;0;0;0;0;0;0;0;0;0;0;0
46907;3;30,47555806;84,28366312;9,787878788;34,61388338;30828,06112;2,7;42127,07182;47,80092593;36,45833333;0;0;0;0;1;0;0;0;0;0;1;0
45518;4;34,72775058;87,59856896;18,56666667;46,59047373;88820,90642;3,6;71910,11236;74,66666667;32;0;0;0;0;0;0;0;0;0;0;0;0
31237;3;50,5979593;75,6151293;10,66666667;57,60606158;58602,09839;2,7;52470,93023;78,37837838;37,83783784;0;0;0;0;1;0;0;0;0;0;0;0
12947;3;48,45085828;77,52145282;7,3;39,15986616;42947,03946;2,4;62313,43284;82,00389105;48,6381323;0;1;0;1;0;1;0;0;0;0;0;0
50605;3;41,5738434;88,77731106;13,21428571;61,38382253;90029,31822;2;83079,26829;90,37328094;31,23772102;0;0;0;0;0;0;0;0;0;0;0;0
13628;3;31,98000112;90,5225662;11,04761905;51,52463257;62664,31768;3;69391,02564;94,8630137;40,4109589;0;0;0;0;0;1;1;0;0;0;0;0
40167;1;18,87169676;64,69505494;2,05;30,38767857;25411,76131;1,9;35081,52174;72,2326454;28,14258912;0;0;0;0;0;0;0;1;1;1;0;0
30259;5;38,19138528;59,92670338;12,25;53,45024605;42832,01813;2;35335,8209;53,8028169;40,56338028;0;1;0;0;0;0;0;0;0;0;0;0
3892;2;18,41545406;86,48833794;7,5;64,30444451;106981,8726;2;37900;84,43496802;23,88059701;0;0;0;0;1;0;1;0;0;0;0;0
11546;2;45,3281706;82,36157994;6,410714286;47,32855787;114674,6852;3,5;57671,67382;60,79380445;28,17037754;1;0;0;0;1;0;0;0;0;0;1;0
47905;5;39,71198398;86,8550066;9,2;39,50682167;50035,61894;2,2;61805,55556;94,9044586;31,21019108;0;1;0;0;0;0;0;0;0;0;0;1
2020;5;8,94993664;48,28617326;7,666666667;57,38102611;95286,16844;1;82848,83721;46,53846154;7,94871795;1;0;1;0;0;1;0;1;0;1;0;0
46085;1;44,84864714;85,27345328;8,75;45,48768392;55987,86802;2;43645,03817;90,71729958;35,16174402;0;1;1;1;0;1;1;0;0;0;0;0
17472;2;25,00843398;88,33842262;19;63,45175089;40389,89813;2,3;46756,75676;78,73134328;29,47761194;0;1;0;0;0;0;1;0;0;0;0;0
44436;2;20,85938144;89,49317454;20,25;54,95341165;42483,77872;2;29871,79487;82,14285714;40,17857143;0;1;0;1;0;1;1;0;0;0;0;1
24221;4;44,84241204;91,8465703;7,875;63,87958462;54506,69939;2;54654,81172;82,82157676;37,9253112;0;1;0;0;1;0;1;0;0;0;0;0
45544;1;33,386968;84,69952402;8,666666667;51,69142758;28840,93032;1,5;42631,57895;81,56424581;26,25698324;0;0;0;0;0;1;1;0;0;0;0;0
53305;2;88,7825608;87,34974492;16,5;43,94001167;64822,60006;6,3;53697,1831;70,41666667;25,83333333;0;0;0;1;0;1;0;0;0;0;1;0
47608;3;40,69767442;1;4,2;36,12820513;26468,53147;2,11099366;26468,53147;1;40,69767442;0;1;1;0;0;0;0;0;0;0;0;0
1623;3;21,14180662;5,33990966;7;61,3766172;48575,96733;1;88157,89474;72,90502793;26,81564246;0;0;0;0;0;0;0;0;0;0;0;1
39706;1;18,0684629;67,26023056;14,425;57,27181533;31817,02429;2;37667,17325;78,07419758;27,59483118;0;0;0;0;0;0;0;0;1;0;0;0
4144;1;16,7538092;80,9364491;3,1;43,84804573;39184,92272;1,6;44780,89395;70,27164255;28,67479056;0;0;0;0;0;0;1;0;0;0;0;0
8656;4;23,46862616;85,2907411;8,428571429;49,37563374;55690,06301;2;56417,1123;87,9338843;45,37190083;0;0;0;0;0;0;1;0;0;0;1;0
31614;1;67,2860815;95,1364336;20,5;63,90075537;42340,82302;4,6;51879,08497;92,14953271;34,20560748;0;0;0;0;0;0;0;0;0;0;0;0
2869;3;15,23020154;92,67765988;20,5;72,3877865;24378,82393;1,4;43989,72603;43,00278035;15,01390176;0;0;0;0;0;0;0;0;0;0;0;0
29615;5;29,06691366;87,97098386;12,2;56,497003;31223,41704;2;35348,83721;34,12408759;31,20437956;0;0;1;1;1;1;0;0;0;0;0;0
8532;4;16,7476073;79,43384106;7,1;47,40865465;32984,34184;1;56388,88889;72,29064039;11,57635468;0;1;0;0;0;0;1;0;0;0;0;0
1398;4;22,01191974;77,56410142;15,62;66,23781243;92328,40187;3;75735,29412;76,61971831;24,78873239;0;0;1;1;0;0;0;0;0;0;0;0
10797;2;79,29173516;91,97396494;6,2;42,90436734;84202,7384;3,6;63333,33333;86,25;42,96875;0;0;0;0;0;0;0;0;0;0;0;0
30128;3;18,68745012;16,11538086;5,575;63,18133846;10174,22897;1;21470,58824;28,00925926;34,49074074;0;0;0;0;0;0;0;0;0;0;0;0
20240;4;49,68021338;90,17589216;10;60,46558518;49712,53815;3,8;62548,82813;70,08628955;36,8168744;0;0;0;0;1;0;0;0;0;0;0;0
30999;2;27,83681002;89,05224664;7,5;62,98605428;78360,70718;2,2;49581,00559;73,57723577;40,6504065;0;0;0;0;1;0;1;0;0;0;0;0
9007;2;38,45292906;82,8490137;4,142857143;55,30799644;49761,7261;2,6;48206,52174;84,38228438;42,54079254;0;0;0;0;0;0;1;0;0;0;0;0
4970;1;24,48186424;89,37206796;7,5;31,44269156;40747,94188;2,4;46504,85437;81,27413127;38,996139;0;0;0;0;0;0;0;0;0;0;0;0
32681;3;22,0983355;74,06109856;10,6;55,44145227;58821,0202;1;48012,82051;53,45016429;32,53012048;0;0;0;0;0;0;0;0;0;0;1;0
9722;4;30,31211546;79,50867106;7,6;49,14481522;35993,59464;2,2;31230,15873;46,39905549;31,05076741;0;0;0;0;0;0;0;0;0;0;0;0
15241;4;37,40497076;75,21823336;4,134285714;42,04908876;36246,42755;2;44615,38462;75,71428571;37,38095238;0;1;0;0;0;0;0;0;0;0;0;0
2421;4;18,72197482;88,16948456;12,66666667;56,65059606;82236,30497;1,7;70524,69136;82,58258258;38,73873874;1;0;0;0;1;1;0;0;0;1;0;0
8393;4;39,35904882;84,44176256;10;50,17955151;62218,95484;2;70431,03448;85,41953232;35,07565337;1;0;0;1;0;0;0;0;0;0;1;0
32389;2;38,00095668;85,08487078;7,8;55,16193065;114230,54;2,6;89772,72727;81,15449915;24,36332767;0;0;0;0;1;0;0;0;0;0;0;0
35325;4;42,19056386;69,99245022;3,3;39,54853901;62504,03265;2,1;62017,16738;65,6626506;46,08433735;0;0;0;0;0;0;0;0;0;0;0;1
31179;2;24,34740764;90,43067082;8,166666667;52,80202388;66897,79198;2,4;46625;91,05691057;31,97831978;0;0;0;0;1;0;0;0;0;0;0;0
2881;2;25,37337514;64,63257912;3,346666667;41,71802189;47281,08437;1;66025,64103;70,53941909;33,40248963;0;1;0;0;0;0;0;0;0;0;0;0
24227;4;40,8999729;78,9441303;20,11714286;41,3388335;32830,89304;1,8;45364,58333;76,92307692;54,68914647;0;0;1;0;0;0;0;0;0;0;0;0
25363;5;60,52973454;65,91706726;14,08333333;51,86380882;39878,92937;3;58333,33333;24,72527473;47,25274725;0;0;0;0;0;0;1;0;0;0;0;0
22788;4;24,66666582;21,54041058;4,142857143;48,88383464;36560,07662;2;34090,90909;38,57142857;15,87301587;1;1;1;1;0;1;1;0;0;0;0;0
27271;2;26,52919154;79,2700404;6,3;67,68953768;36444,63497;2;37448,97959;58,42696629;39,88764045;0;1;0;1;0;1;0;1;0;0;0;0
46076;4;37,21842098;83,32880556;8,7;52,67586883;65681,48558;2;55468,75;89,0625;27,00892857;0;1;0;0;0;0;1;0;0;0;0;0
27320;5;38,60744298;76,48665026;7,3;63,36491506;40049,69907;1,8;45408,16327;67,25663717;30,53097345;0;0;1;0;1;0;0;0;0;0;0;0
6281;3;61,11852338;82,3640912;8,821428571;48,10759441;115813,1975;3;98660,71429;92,30769231;54,53501722;0;0;0;0;0;0;0;0;0;0;0;0
6128;3;18,4435199;5,01458628;4,857142857;51,56899623;29062,70497;1;39664,1791;25,07492507;19,58041958;0;0;0;0;0;0;0;1;0;0;0;1
53182;4;28,49070466;84,87904844;9,318181818;54,49489655;80980,28024;1,6;73169,19192;80,60075094;41,17647059;0;0;0;0;1;1;0;0;0;0;0;0
